[2021-04-04 19:52:52.376] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json'
[2021-04-04 19:52:52.376] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json'
[2021-04-04 19:52:52.377] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json'
[2021-04-04 19:52:52.377] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json'
[2021-04-04 19:52:52.377] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json'
[2021-04-04 19:52:52.378] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json'
[2021-04-04 19:52:52.378] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json'
[2021-04-04 19:52:52.378] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json'
[2021-04-04 19:52:52.378] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json'
[2021-04-04 19:52:52.379] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json'
[2021-04-04 19:52:52.379] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json'
[2021-04-04 19:52:52.379] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json'
[2021-04-04 19:52:52.379] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json'
[2021-04-04 19:52:52.380] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json'
[2021-04-04 19:52:52.380] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json'
[2021-04-04 19:52:52.380] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json'
[2021-04-04 19:52:52.382] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json'
[2021-04-04 19:52:52.382] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-04-04 19:52:52.383] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json'
[2021-04-04 19:52:52.384] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-04-04 19:52:52.384] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json'
[2021-04-04 19:52:52.385] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-04-04 19:52:52.385] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-04-04 19:52:52.385] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json'
[2021-04-04 19:52:54.691] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/debug-server-ready/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/debug-server-ready/package.json'
[2021-04-04 19:53:04.980] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/json-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/json-language-features/package.json'
[2021-04-04 19:53:04.981] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/json/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/json/package.json'
[2021-04-04 19:53:04.982] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/html-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/html-language-features/package.json'
[2021-04-04 19:53:04.983] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/cpp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/cpp/package.json'
[2021-04-04 19:53:04.984] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/yaml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/yaml/package.json'
[2021-04-04 19:53:04.993] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/html/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/html/package.json'
[2021-04-04 19:53:04.994] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/css/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/css/package.json'
[2021-04-04 19:53:04.998] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/markdown-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/markdown-basics/package.json'
[2021-04-04 19:53:04.998] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/docker/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/docker/package.json'
[2021-04-04 19:53:04.999] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/javascript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/javascript/package.json'
[2021-04-04 19:53:04.999] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/java/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/java/package.json'
[2021-04-04 19:53:04.999] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/log/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/log/package.json'
[2021-04-04 19:53:05.000] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/configuration-editing/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/configuration-editing/package.json'
[2021-04-04 19:53:05.000] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/debug-auto-launch/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/debug-auto-launch/package.json'
[2021-04-04 19:53:05.000] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/make/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/make/package.json'
[2021-04-04 19:53:05.000] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/less/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/less/package.json'
[2021-04-04 19:53:05.001] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/handlebars/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/handlebars/package.json'
[2021-04-04 19:53:05.001] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/go/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/go/package.json'
[2021-04-04 19:53:05.002] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/bat/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/bat/package.json'
[2021-04-04 19:53:05.002] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/clojure/package.json'
[2021-04-04 19:53:05.002] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/coffeescript/package.json'
[2021-04-04 19:53:05.002] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/emmet/package.json'
[2021-04-04 19:53:05.003] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/groovy/package.json'
[2021-04-04 19:53:05.003] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/grunt/package.json'
[2021-04-04 19:53:05.003] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/gulp/package.json'
[2021-04-04 19:53:05.004] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/jake/package.json'
[2021-04-04 19:53:05.004] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/shellscript/package.json'
[2021-04-04 19:53:05.004] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/xml/package.json'
[2021-04-04 19:53:05.005] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/ini/package.json'
[2021-04-04 19:53:05.005] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/python/package.json'
[2021-04-04 19:53:05.005] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/csharp/package.json'
[2021-04-04 19:53:05.005] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/lua/package.json'
[2021-04-04 19:53:05.006] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/fsharp/package.json'
[2021-04-04 19:53:05.006] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/hlsl/package.json'
[2021-04-04 19:53:05.006] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-basics/package.json'
[2021-04-04 19:53:05.006] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/merge-conflict/package.json'
[2021-04-04 19:53:05.007] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-monokai/package.json'
[2021-04-04 19:53:05.007] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/sql/package.json'
[2021-04-04 19:53:05.007] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-solarized-dark/package.json'
[2021-04-04 19:53:05.007] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/powershell/package.json'
[2021-04-04 19:53:05.008] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-defaults/package.json'
[2021-04-04 19:53:05.008] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/theme-quietlight/package.json'
[2021-04-04 19:53:05.008] [renderer1] [error] EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json': Error: EACCES: permission denied, open '/usr/lib/code/extensions/typescript-language-features/package.json'
